objectid,wd19cd,wd19nm,wd19nmw,bng_e,bng_n,long,lat,st_areashape,st_lengthshape
5128,E05010850,Hullbridge, ,582496,194976,0.635069,51.624008,7576558.43783675,14329.5450827528
5129,E05010851,Lodge, ,582586,190006,0.633783,51.579342,3102085.43869205,8572.30030617419
5130,E05010852,Roche North and Rural, ,591125,193447,0.758745,51.60741,46826629.0840728,37896.4920058936
5131,E05010853,Roche South, ,591074,189666,0.755953,51.573471,22453953.0368107,32427.5357865695
5132,E05010854,Sweyne Park and Grange, ,579705,191391,0.592957,51.592701,1388570.24048925,5709.81013552713
5133,E05010855,Trinity, ,581967,191175,0.625464,51.590038,2549021.57053624,8559.08446093444
5134,E05010856,Wheatley, ,579782,190507,0.593615,51.58474,3308022.39569979,9531.02239577815
5135,E05010857,Beauchief and Greenhill, ,433731,381650,-1.49497,53.330711,6799740.44882055,12303.903209101
5136,E05010858,Beighton, ,442395,383197,-1.36468,53.34399,5783489.13980803,14109.574059446
5137,E05010859,Birley, ,439937,383266,-1.40159,53.344799,5062008.79434505,11585.7569193608
5138,E05010860,Broomhill and Sharrow Vale, ,433627,386683,-1.496,53.37595,2944244.73685506,9074.4547025476
5139,E05010861,Burngreave, ,435956,389559,-1.46067,53.401649,6951775.95543463,11617.5981128971
5140,E05010862,City, ,435455,386912,-1.4685,53.377892,3263391.06478686,9228.78951868109
5141,E05010863,Crookes and Crosspool, ,431842,387391,-1.52276,53.382431,3606774.95533051,8584.86439226618
5142,E05010864,Darnall, ,438815,388800,-1.41776,53.39463,15574170.5010659,18454.1978512757
5143,E05010865,Dore and Totley, ,428678,381405,-1.57086,53.3288,27468985.414742,30932.0351636811
5144,E05010866,East Ecclesfield, ,436001,395154,-1.45935,53.451939,9717724.43209069,16515.8814159291
5145,E05010867,Ecclesall, ,432319,383722,-1.51596,53.349419,7193433.92351881,16002.3331895801
5146,E05010868,Firth Park, ,436105,391655,-1.45819,53.420479,4596282.80543611,10085.3556332896
5147,E05010869,Fulwood, ,427211,385482,-1.59254,53.36552,25847452.4332059,26943.2312438046
5148,E05010870,Gleadless Valley, ,435854,384144,-1.46281,53.352989,4559923.54800144,11811.6963469149
5149,E05010871,Graves Park, ,435483,382663,-1.46855,53.339699,5202690.91507487,11070.7973061827
5150,E05010872,Hillsborough, ,432843,390228,-1.50742,53.40786,5396588.34031154,12504.5521504837
5151,E05010873,Manor Castle, ,438194,386364,-1.42739,53.37278,5494693.86078831,10353.3293092428
5152,E05010874,Mosborough, ,442876,381587,-1.35767,53.329479,8849741.58391117,14323.4537823533
5153,E05010875,Nether Edge and Sharrow, ,434053,385135,-1.48976,53.362011,3189254.33624151,8289.10333005682
5154,E05010876,Park and Arbourthorne, ,436955,384882,-1.44619,53.359539,4396744.9554273,9656.30286027302
5155,E05010877,Richmond, ,439477,384890,-1.40829,53.359428,5088845.89435603,12134.1915977155
5156,E05010878,Shiregreen and Brightside, ,437758,392505,-1.43321,53.428001,6198560.37800895,12022.2006350792
5157,E05010879,Southey, ,433880,391858,-1.49164,53.422451,4812936.1676038,12097.0535568005
5158,E05010880,Stannington, ,425680,390102,-1.61517,53.407131,72631211.9826619,42639.0422792454
5159,E05010881,Stocksbridge and Upper Don, ,423784,395901,-1.64326,53.459339,93738872.7445049,57972.5972142209
5160,E05010882,Walkley, ,433276,388489,-1.50109,53.392208,3168837.07375195,8278.19773379283
5161,E05010883,West Ecclesfield, ,433699,396052,-1.49392,53.460159,12492252.9497327,17573.354303615
5162,E05010884,Woodhouse, ,441880,385333,-1.37213,53.363232,7467443.06684872,15853.2706868277
5163,E05010885,Ashley, ,359752,174590,-2.58081,51.46883,2048747.69316129,6053.95659940221
5164,E05010886,Avonmouth and Lawrence Weston, ,353066,179255,-2.67769,51.510262,20530808.4509896,20352.0207012627
5165,E05010887,Bedminster, ,357007,170909,-2.61988,51.435532,2789591.28681758,9603.73755835214
5166,E05010888,Bishopston and Ashley Down, ,359226,175979,-2.58855,51.481281,1399984.96586084,5801.85506633143
5167,E05010889,Bishopsworth, ,356944,169497,-2.62062,51.422829,3666432.21054183,8454.32667885623
5168,E05010890,Brislington East, ,362982,170988,-2.53394,51.436668,3844007.9414679,13177.6898334362
5169,E05010891,Brislington West, ,361571,170684,-2.5542,51.433842,3455225.58771012,12202.6215226809
5170,E05010892,Central, ,358713,172887,-2.59557,51.453442,2402117.38313793,7460.36034952285
5171,E05010893,Clifton, ,357097,173388,-2.61889,51.457829,1778720.96106509,5523.66113449981
5172,E05010894,Clifton Down, ,357579,174118,-2.61204,51.464432,983243.264808445,4305.99114553578
5173,E05010895,Cotham, ,358495,174305,-2.59888,51.466179,934037.19617833,4491.87866218851
5174,E05010896,Easton, ,361281,173678,-2.5587,51.460739,1506196.51096712,5938.79533166934
5175,E05010897,Eastville, ,362264,175187,-2.54471,51.474369,3494702.3879674,9137.8045415285
5176,E05010898,Filwood, ,359122,169631,-2.58931,51.424198,3064408.73120819,7265.39339038355
5177,E05010899,Frome Vale, ,363019,176591,-2.53399,51.487049,3551653.84323777,8306.24658779228
5178,E05010900,Hartcliffe and Withywood, ,357420,167779,-2.61356,51.407421,3993875.07566563,8781.62917271531
5179,E05010901,Henbury and Brentry, ,356687,179044,-2.62548,51.508652,3762180.05598482,11440.1770422963
5180,E05010902,Hengrove and Whitchurch Park, ,359859,168120,-2.57854,51.410671,5371703.36260828,9880.07090128519
5181,E05010903,Hillfields, ,363598,175151,-2.52551,51.47414,1981738.0959186,6016.73769281697
5182,E05010904,Horfield, ,359297,177489,-2.5877,51.494862,2109001.30927855,6289.06174135943
5183,E05010905,Hotwells and Harbourside, ,358209,172619,-2.60279,51.451,1049045.09650197,5358.68316998543
5184,E05010906,Knowle, ,360216,170675,-2.57369,51.433659,2281267.10321397,5943.70734032121
5185,E05010907,Lawrence Hill, ,360591,173180,-2.56858,51.456211,3345215.76610665,8135.95843523738
5186,E05010908,Lockleaze, ,360587,176299,-2.56898,51.484261,4547637.02371836,11233.0996868129
5187,E05010909,Redland, ,358245,175325,-2.6026,51.47533,1824744.61014117,5583.6023223133
5188,E05010910,St George Central, ,363563,173761,-2.52586,51.461639,1923061.80446431,5611.23582589423
5189,E05010911,St George Troopers Hill, ,363078,172713,-2.53274,51.452179,1326269.34248083,5305.1227498437
5190,E05010912,St George West, ,362083,173486,-2.54714,51.459068,1071342.46372451,4408.24580924232
5191,E05010913,Southmead, ,358478,178494,-2.59961,51.503841,2799558.66238132,8265.93067778803
5192,E05010914,Southville, ,358001,171690,-2.60568,51.442631,1915786.5513101,7818.93752804846
5193,E05010915,Stockwood, ,361952,168923,-2.54853,51.41803,3339438.53609072,7079.29958417138
5194,E05010916,Stoke Bishop, ,355905,175852,-2.63635,51.479889,5820296.50804763,10339.7094626554
5195,E05010917,Westbury-on-Trym and Henleaze, ,357393,176953,-2.61506,51.489899,5110330.76750816,10863.6850555814
5196,E05010918,Windmill Hill, ,359634,171432,-2.58215,51.44043,1631018.30088877,6521.33306114756
5197,E05010921,Banbury Cross and Neithrop, ,445200,241156,-1.34202,52.066952,3670679.4140944,9484.82914560846
5198,E05010922,Banbury Grimsbury and Hightown, ,446830,240964,-1.31827,52.065079,6103973.98093546,13141.687922264
5199,E05010923,Banbury Hardwick, ,444549,242561,-1.35133,52.079632,3026159.94317946,11228.3564127817
5200,E05010924,Banbury Ruscote, ,443894,240695,-1.36113,52.062908,2019162.24127262,6365.07885543452
5201,E05010925,Bicester East, ,459091,223359,-1.14245,51.905651,2444856.92317272,6958.04318165669
5202,E05010926,Bicester North and Caversfield, ,457775,224805,-1.16134,51.918789,8135411.64559091,15450.0385864408
5203,E05010928,Bicester West, ,457496,223140,-1.16567,51.903851,2025522.87397648,5792.88531415834
5204,E05010929,"Cropredy, Sibfords and Wroxton", ,440202,243830,-1.41461,52.09137,122259788.26244,73381.5263596758
5205,E05010930,Deddington, ,448646,230634,-1.29324,51.972061,103848411.615539,71709.523445044
5206,E05010932,Kidlington East, ,450540,211882,-1.26841,51.80331,10914838.6228122,20861.3099519555
5207,E05010933,Kidlington West, ,448045,212998,-1.30444,51.81356,16497529.0625664,23404.7344386067
5208,E05010934,Launton and Otmoor, ,453598,218219,-1.22309,51.859989,122197310.11956,87394.744338601
5209,E05010935,Cherryfield, ,340424,397722,-2.89901,53.472851,4013114.04687589,11150.7921115894
5210,E05010936,Halewood North, ,345662,387711,-2.81838,53.38345,10682284.7012156,19975.0763465455
5211,E05010937,Halewood South, ,345659,385047,-2.81797,53.359501,6814369.72289595,11953.280188154
5212,E05010938,Northwood, ,343606,398442,-2.85121,53.479679,10694264.0320337,15175.727411775
5213,E05010939,Page Moss, ,343101,391992,-2.85765,53.42165,1952521.54897991,5742.82830141172
5214,E05010940,Prescot North, ,344907,394249,-2.83087,53.442131,19515486.0829153,21662.1688368652
5215,E05010941,Prescot South, ,347299,391978,-2.79449,53.421959,1910006.75062436,6498.6424090119
5216,E05010942,Roby, ,342909,390189,-2.86021,53.40543,3802866.68305522,9179.58467824875
5217,E05010943,Shevington, ,341428,400353,-2.88438,53.496609,2036524.80963873,5479.04314993225
5218,E05010944,St Gabriels, ,345313,390173,-2.82405,53.40554,3263007.14228419,7806.68725724821
5219,E05010945,St Michaels, ,344841,391850,-2.83145,53.420559,2383758.03823118,7023.76216062684
5220,E05010946,Stockbridge, ,342975,393204,-2.85977,53.432529,2926454.89589999,8836.51434592086
5221,E05010947,Swanside, ,342030,390931,-2.87357,53.411999,1628108.17082612,6476.43817514707
5222,E05010948,Whiston and Cronton, ,348505,389104,-2.77587,53.396252,13026956.4434948,20699.0440553693
5223,E05010949,Whitefield, ,340462,398839,-2.89865,53.482899,2880639.43957693,6916.37267258279
5224,E05010950,Abbeydale, ,385532,216083,-2.21141,51.843159,1697836.20246961,5638.7869180034
5225,E05010951,Abbeymead, ,386577,216368,-2.19625,51.845749,1017590.29585711,4150.25397339309
5226,E05010952,Barnwood, ,385809,217690,-2.20745,51.85762,2562589.38708086,8554.97675882442
5227,E05010953,Barton and Tredworth, ,383992,217585,-2.23383,51.856621,1319592.64546081,4564.40765331281
5228,E05010954,Coney Hill, ,385038,217281,-2.21863,51.85392,1004806.55043437,4052.86648968086
5229,E05010955,Elmbridge, ,385209,218936,-2.21622,51.868801,2150084.4108835,6497.67690924157
5230,E05010956,Grange, ,381976,214602,-2.26295,51.829739,1678125.63441464,5678.64988698801
5231,E05010957,Hucclecote, ,387094,217488,-2.18879,51.855831,1642514.30351278,5805.36000936086
5232,E05010958,Kingsholm and Wotton, ,383770,219361,-2.23714,51.872581,1610528.4129333,6646.90465154406
5233,E05010959,Kingsway, ,381716,213805,-2.26668,51.822571,1169428.35780888,4399.46602369994
5234,E05010960,Longlevens, ,384859,219939,-2.22134,51.877811,3040203.91561538,7115.27274487081
5235,E05010961,Matson and Robinswood, ,384647,215508,-2.22423,51.837971,4468306.08347733,9860.0001054466
5236,E05010962,Moreland, ,383040,216880,-2.24762,51.850262,1985034.46668453,6057.08826807093
5237,E05010963,Podsmead, ,382510,216079,-2.25527,51.84304,1383669.97046284,5275.69182230261
5238,E05010964,Quedgeley Fieldcourt, ,380995,214050,-2.27715,51.824741,2442112.57833384,8753.80150500615
5239,E05010965,Quedgeley Severn Vale, ,380347,214990,-2.28661,51.833172,2112749.12836799,6294.133855459
5240,E05010966,Tuffley, ,383162,214973,-2.24575,51.833111,2029495.09576792,7755.45620816363
5241,E05010967,Westgate, ,381375,217805,-2.27184,51.858521,7759704.15482347,14359.015236871
5242,E05010968,Amberley and Woodchester, ,383089,201819,-2.24617,51.71484,7996628.65356038,15550.5653826245
5243,E05010969,Berkeley Vale, ,369425,199713,-2.44376,51.695332,75916047.0459217,52913.1331338037
5244,E05010970,Bisley, ,389868,205883,-2.14816,51.751549,29222371.4405382,27936.2811313983
5245,E05010971,Cainscross, ,382756,205183,-2.25115,51.745079,2608280.43776162,7905.60967647498
5246,E05010972,Cam East, ,376266,199693,-2.34478,51.69548,7041760.76925134,15980.6557152301
5247,E05010973,Cam West, ,374005,200902,-2.37758,51.706249,4602293.44506804,12160.2173111621
5248,E05010974,Chalford, ,389413,203122,-2.15467,51.726711,4802429.96246914,9715.80230998326
5249,E05010975,Coaley and Uley, ,379678,200663,-2.29547,51.70433,25181742.9965248,32823.8264232871
5250,E05010976,Dursley, ,375676,198127,-2.35321,51.68137,4410404.12979788,9607.89039567429
5251,E05010977,Hardwicke, ,380624,211522,-2.28239,51.801998,62754976.2516729,39217.9317127168
5252,E05010978,Kingswood, ,376945,190579,-2.33435,51.61356,28771791.9233744,27416.9700293767
5253,E05010979,Minchinhampton, ,388564,200620,-2.16688,51.704201,16678311.9696624,19131.8002992641
5254,E05010980,Nailsworth, ,384184,198324,-2.23016,51.683449,18319290.986788,20806.3562271942
5255,E05010981,Painswick and Upton, ,388663,211035,-2.16579,51.797852,56347731.4666055,39633.6833977034
5256,E05010982,"Randwick, Whiteshill and Ruscombe", ,383357,206652,-2.24252,51.758301,3874053.36862027,10297.9647667223
5257,E05010983,Rodborough, ,384473,203722,-2.22622,51.731991,3312581.6848734,8067.45644570406
5258,E05010984,Severn, ,374583,207677,-2.36972,51.767189,37297527.2381589,33466.0425729743
5259,E05010985,Stonehouse, ,380320,205468,-2.28645,51.747559,4199518.39670449,8561.80664087235
5260,E05010986,Stroud Central, ,384482,205350,-2.22616,51.746632,1458444.90355208,5841.56239949147
5261,E05010987,Stroud Farmhill and Paganhill, ,383802,205974,-2.23604,51.75222,697715.179122875,3437.03389790563
5262,E05010988,Stroud Slade, ,386818,205268,-2.19232,51.745949,758699.602764205,4271.70524380883
5263,E05010989,Stroud Trinity, ,386216,204495,-2.20101,51.738991,1672312.01148953,6502.89564406375
5264,E05010990,Stroud Uplands, ,385312,206144,-2.21417,51.753792,2023519.51563932,6622.56704163944
5265,E05010991,Stroud Valley, ,386131,205585,-2.20229,51.748791,850079.745594795,4898.68819248543
5266,E05010992,The Stanleys, ,380212,203007,-2.28788,51.72543,17227619.9647016,21433.8392568119
5267,E05010993,Thrupp, ,386717,203330,-2.19371,51.728531,4954100.56563028,11408.9766395717
5268,E05010994,Wotton-under-Edge, ,376149,195860,-2.34621,51.661011,38334649.5707535,37004.6124527986
5269,E05010995,Alresford and Itchen Valley, ,456397,132780,-1.19607,51.09156,109209290.602336,60687.4720438339
5270,E05010996,Badger Farm and Oliver's Battery, ,443739,125175,-1.37772,51.024281,50539623.3578623,34221.7532841779
5271,E05010997,Bishop's Waltham, ,455457,118105,-1.21173,50.959702,30109264.922819,25989.3958522375
5272,E05010998,Central Meon Valley, ,461676,115762,-1.12358,50.938,67647049.889967,48676.1500897725
5273,E05010999,Colden Common and Twyford, ,448638,124079,-1.30802,51.01403,19582845.1358141,21941.6711190825
5274,E05011000,Denmead, ,464344,112236,-1.08624,50.90601,17113890.6090813,25950.8980408874
5275,E05011001,St Barnabas, ,446579,131109,-1.33646,51.077412,2639408.36711955,7084.02456675109
5276,E05011002,St Bartholomew, ,448856,130327,-1.30407,51.07019,3442563.54148717,9219.83307712236
5277,E05011003,St Luke, ,446465,128463,-1.33843,51.053631,1209670.25731239,5825.66452414792
5278,E05011004,St Michael, ,448581,128529,-1.30823,51.05405,5033876.50102406,10340.9043372495
5279,E05011005,St Paul, ,446506,129572,-1.3377,51.063599,3562300.65052654,8528.87786999088
5280,E05011006,Southwick and Wickham, ,462162,110119,-1.11763,50.887211,44802252.6703842,47627.6787123059
5281,E05011007,The Worthys, ,447858,133341,-1.31791,51.097382,16877413.4982002,17916.9074005752
5282,E05011008,Upper Meon Valley, ,458212,124801,-1.17143,51.01963,152412856.339094,79166.579202917
5283,E05011009,Whiteley and Shedfield, ,455004,113373,-1.21889,50.917191,25830859.8327085,31692.4943837292
5284,E05011010,Wonston and Micheldever, ,448768,136807,-1.30445,51.12846,110726960.591311,65118.8960472476
5285,E05011011,Alphington, ,292041,90375,-3.53017,50.70295,6000919.53273827,12438.9243886202
5286,E05011012,Duryard and St James, ,291818,94691,-3.53459,50.741699,4490447.61768357,10299.066703068
5287,E05011013,Exwick, ,290397,93605,-3.5544,50.73167,4095121.17928226,10113.7120970687
5288,E05011014,Heavitree, ,294076,92735,-3.50204,50.724541,1691497.59259448,5397.28762681142
5289,E05011015,Mincinglake and Whipton, ,294476,94678,-3.49693,50.742081,3777016.866981,10215.3233687987
5290,E05011016,Newtown and St Leonard's, ,292880,92502,-3.51891,50.722221,1656939.87832389,5813.93383507684
5291,E05011017,Pennsylvania, ,293026,95212,-3.51763,50.746609,4531168.93216415,11367.380602406
5292,E05011018,Pinhoe, ,295871,93845,-3.47693,50.73484,3958109.38739579,9586.99312956213
5293,E05011019,Priory, ,294135,90953,-3.50069,50.70853,3354768.6759577,8696.29535293657
5294,E05011020,St David's, ,292096,92237,-3.52993,50.719688,2484160.39247799,8205.73189798044
5295,E05011021,St Loyes, ,295756,91965,-3.47803,50.717918,3786176.40369656,9092.2641682277
5296,E05011022,St Thomas, ,290611,91821,-3.55084,50.715679,1631920.92428576,6573.35403365851
5297,E05011023,Topsham, ,295918,89812,-3.47513,50.698589,5830734.74938389,14494.9204559064
5298,E05011024,Appleton, ,361117,383374,-2.58551,53.345829,19815224.0756412,25334.7632426772
5299,E05011025,Bewsey and Whitecross, ,360042,388733,-2.60234,53.393921,7118514.12183656,14780.6138054353
5300,E05011026,Birchwood, ,365403,392002,-2.52208,53.423679,8102836.61170536,12451.9227075874
5301,E05011027,Burtonwood and Winwick, ,359318,392756,-2.61374,53.430019,19781394.1537827,27137.3580196327
5302,E05011028,Chapelford and Old Hall, ,358136,389579,-2.63111,53.401379,2754192.9272502,6840.74820398012
5303,E05011029,"Culcheth, Glazebury and Croft", ,365063,395319,-2.52757,53.453468,26826448.2895848,23032.4156337521
5304,E05011030,Fairfield and Howley, ,361787,388666,-2.57609,53.393452,2373979.76368406,6935.58202254303
5305,E05011031,Grappenhall, ,364314,384524,-2.53762,53.356392,11364084.9496549,16909.7903913065
5306,E05011032,Great Sankey North and Whittle Hall, ,356231,389544,-2.65975,53.400909,3372965.87214602,8043.50911694206
5307,E05011033,Great Sankey South, ,358157,388071,-2.63059,53.387821,3439146.46662766,8588.67339437894
5308,E05011034,Latchford East, ,363109,387804,-2.55611,53.385792,2384725.56767359,7427.56729098209
5309,E05011035,Latchford West, ,361202,387202,-2.5847,53.380249,2081692.37080293,8336.84241245422
5310,E05011036,Lymm North and Thelwall, ,365109,387090,-2.52596,53.379509,11179589.4914061,21228.4125912919
5311,E05011037,Lymm South, ,368440,385946,-2.47577,53.369438,9578641.64306667,15180.9765727358
5312,E05011038,Orford, ,361177,390040,-2.58543,53.40575,2235096.78467844,6391.20049775126
5313,E05011039,Penketh and Cuerdley, ,355495,386764,-2.67043,53.375858,14139338.4420914,28620.5250619382
5314,E05011040,Poplars and Hulme, ,361741,390913,-2.57705,53.413639,3933235.85891199,11092.7361223352
5315,E05011041,Poulton North, ,363504,390788,-2.55052,53.41264,3198616.90861126,7738.13035151433
5316,E05011042,Poulton South, ,362895,389240,-2.5595,53.398689,1844935.99234377,6049.42725294941
5317,E05011043,Rixton and Woolston, ,367188,390545,-2.49507,53.410702,20358140.4406778,20369.9237405873
5318,E05011044,Stockton Heath, ,361087,385980,-2.58628,53.369251,1893173.53037724,6722.68696663841
5319,E05011045,Westbrook, ,358400,390631,-2.62728,53.410851,3068065.43444744,8111.40333049809
5320,E05011046,Callowland, ,510868,198185,-0.39812,51.671509,861984.014636115,4558.51039766216
5321,E05011047,Central, ,511217,196298,-0.39367,51.65448,1605363.73578981,5368.19139892047
5322,E05011048,Holywell, ,509705,195385,-0.41581,51.646568,1900175.6155684,5475.41397561909
5323,E05011049,Leggatts, ,510368,198919,-0.40511,51.6782,1384450.21143742,5294.89657021191
5324,E05011050,Meriden, ,512040,199878,-0.38063,51.686489,2287374.75206584,6622.42244810963
5325,E05011051,Nascot, ,509735,198500,-0.4144,51.674561,1565250.5488759,7064.56821287345
5326,E05011052,Oxhey, ,511673,195037,-0.38749,51.643059,1743868.17123311,5955.18050481815
5327,E05011053,Park, ,509314,197318,-0.42085,51.664021,4451511.06673458,10278.7057201891
5328,E05011054,Stanborough, ,510823,199991,-0.39819,51.687752,1442277.61208491,5267.55550377544
5329,E05011055,Tudor, ,511717,198257,-0.38582,51.671989,1738889.36939348,7080.47358171106
5330,E05011056,Vicarage, ,510464,196034,-0.40464,51.652248,830122.18890818,3856.86334685876
5331,E05011057,Woodside, ,510764,200505,-0.39888,51.692379,1614732.42924349,7786.26586358334
5332,E05011058,Brookmans Park and Little Heath, ,526668,206836,-0.16661,51.745911,26896267.6448395,33665.0938936338
5333,E05011059,Haldens, ,525418,213666,-0.18224,51.807571,3073011.37712302,8395.7037945689
5334,E05011060,Handside, ,523165,212075,-0.21547,51.793781,3678872.59041728,9063.73484106898
5335,E05011061,Hatfield Central, ,522327,209172,-0.22863,51.767872,1989247.86138944,8209.11797032408
5336,E05011062,Hatfield East, ,524336,208845,-0.19965,51.764488,10350914.8760374,16923.9833753068
5337,E05011063,Hatfield South West, ,521931,207516,-0.23495,51.753078,1910137.83734784,5935.76509910057
5338,E05011064,Hatfield Villages, ,520792,210181,-0.25052,51.777271,16325197.0289595,17711.1790807425
5339,E05011065,Hollybush, ,524332,211426,-0.19879,51.787689,1651056.12207056,5638.3007184825
5340,E05011066,Howlands, ,525886,211585,-0.17621,51.788769,2022084.65478918,7274.41045432691
5341,E05011067,Northaw and Cuffley, ,529113,203349,-0.13251,51.71402,21629884.9508171,22069.89475979
5342,E05011068,Panshanger, ,526638,212746,-0.16489,51.79903,1948336.85175072,7982.88610868112
5343,E05011069,Peartree, ,524541,212639,-0.19532,51.798538,1775051.48847052,5196.59242883742
5344,E05011070,Sherrards, ,523439,214555,-0.21061,51.816002,3225920.05458432,7072.62733433114
5345,E05011071,Welham Green and Hatfield South, ,523269,204833,-0.21653,51.728668,11943329.0055287,19016.5519830281
5346,E05011072,Welwyn East, ,524914,216209,-0.18863,51.83054,8964532.17843021,16795.6047291189
5347,E05011073,Welwyn West, ,520834,216561,-0.24769,51.834599,12445305.4073495,25449.5438710901
5348,E05011074,Claygate, ,515856,163673,-0.33735,51.36031,4343931.06193588,8726.221628698
5349,E05011075,Cobham and Downside, ,510396,159920,-0.4169,51.327671,15758417.4042452,19977.9592680131
5350,E05011076,Esher, ,513280,164287,-0.37414,51.366348,10034515.4364425,14997.8169802945
5351,E05011077,Hersham Village, ,511389,163903,-0.40141,51.363281,3578633.47808512,11893.4385171854
5352,E05011078,Hinchley Wood and Weston Green, ,515762,165050,-0.33825,51.372711,4885371.78349493,11592.6444559735
5353,E05011079,Long Ditton, ,516719,166320,-0.32409,51.38393,2219468.35911591,7879.53436088044
5354,E05011080,Molesey East, ,514441,168137,-0.35623,51.400719,3165800.21750266,9873.47029477135
5355,E05011081,Molesey West, ,513259,167783,-0.37333,51.397781,2441205.08942249,6912.86849326563
5356,E05011082,Oatlands and Burwood Park, ,509456,164524,-0.42897,51.369228,3432706.49243052,8909.1018804853
5357,E05011083,Oxshott and Stoke D'Abernon, ,514387,160374,-0.3595,51.330959,15724625.2747769,18316.7998933806
5358,E05011084,Thames Ditton, ,515416,167239,-0.34251,51.39246,2653042.81332406,7238.07099366991
5359,E05011085,Walton Central, ,510129,166431,-0.41872,51.386238,2168940.06814537,8249.46150263448
5360,E05011086,Walton North, ,511295,167316,-0.40169,51.39397,5079651.31155469,9485.76939255312
5361,E05011087,Walton South, ,512135,165919,-0.39006,51.381248,3350815.07044883,9985.39335460804
5362,E05011088,Weybridge Riverside, ,507791,165172,-0.45269,51.375381,3963161.12201715,11109.0175216333
5363,E05011089,Weybridge St George's Hill, ,508390,162029,-0.44504,51.347012,13435258.2125412,18861.4715410135
5364,E05011090,Bryher, ,87621,14916,-6.35646,49.952511,1314978.93345263,7398.60916219867
5365,E05011091,St Agnes, ,87978,7962,-6.34588,49.890331,1627249.77398318,11636.9080050023
5366,E05011092,St Martin's, ,92962,15547,-6.28272,49.960941,2407149.70498087,10626.1312728873
5367,E05011093,St Mary's, ,91327,11447,-6.30217,49.923321,6641711.23152156,15846.9858401472
5368,E05011094,Tresco, ,89158,14925,-6.3351,49.953388,3574364.8277019,15310.7988273906
5369,E05011095,Borough & Bankside, ,532060,179952,-0.09868,51.503078,1028428.67612557,4160.60190622528
5370,E05011096,Camberwell Green, ,532411,176986,-0.09474,51.476341,912342.25121512,4104.50915276439
5371,E05011097,Champion Hill, ,533254,175614,-0.08312,51.463821,994487.18184314,4665.90743740118
5372,E05011098,Chaucer, ,532629,179457,-0.09067,51.498501,776194.616152835,3545.85338301618
5373,E05011099,Dulwich Hill, ,534447,174361,-0.06643,51.452271,1140416.47610788,4256.52829485079
5374,E05011100,Dulwich Village, ,532925,174176,-0.08839,51.45097,2339974.19205434,6744.56713000799
5375,E05011101,Dulwich Wood, ,533672,172044,-0.07846,51.431629,3186920.36868947,7674.57695993948
5376,E05011102,Faraday, ,532978,178023,-0.08619,51.485531,1046217.58677139,4130.33166380122
5377,E05011103,Goose Green, ,533778,174852,-0.07587,51.456841,1232032.13579774,4374.05082577938
5378,E05011104,London Bridge & West Bermondsey, ,533298,179563,-0.081,51.49929,1043512.80490553,4907.97332868908
5379,E05011105,Newington, ,531879,177994,-0.10202,51.485531,754242.120463835,4041.43529490581
5380,E05011106,North Bermondsey, ,534403,179367,-0.06516,51.497269,913841.27631969,5793.12924036729
5381,E05011107,North Walworth, ,532642,178540,-0.09083,51.49025,890249.007519825,3832.46193066689
5382,E05011108,Nunhead & Queen's Road, ,535126,176358,-0.05591,51.470058,1383133.50229203,5678.54651954743
5383,E05011109,Old Kent Road, ,534560,177830,-0.06349,51.483421,1629486.91803396,5494.10784180522
5384,E05011110,Peckham, ,533948,177110,-0.07257,51.4771,844265.29079169,4429.70101691889
5385,E05011111,Peckham Rye, ,535283,174733,-0.05427,51.455421,1720704.96359253,6719.44227230732
5386,E05011112,Rotherhithe, ,535522,179392,-0.04904,51.497231,1417938.5858552,6164.51467848044
5387,E05011113,Rye Lane, ,534224,176122,-0.06897,51.468151,1166571.37852994,4628.31285961626
5388,E05011114,St George's, ,531631,179297,-0.1051,51.497292,535233.22553892,2928.45596205147
5389,E05011115,St Giles, ,533220,176862,-0.08314,51.47504,1251228.93194181,5108.5969414922
5390,E05011116,South Bermondsey, ,534098,178843,-0.06975,51.49263,1194614.03152719,5490.91754963002
5391,E05011117,Surrey Docks, ,536117,179390,-0.04048,51.49707,1128332.8709463,5535.07407778598
5392,E05011118,Acocks Green, ,412052,282830,-1.82411,52.443321,3947602.8148139,8148.35130982363
5393,E05011119,Allens Cross, ,401463,279538,-1.97991,52.413849,1807159.16086635,7571.47348599112
5394,E05011120,Alum Rock, ,410291,288074,-1.84986,52.49049,2802274.14182361,7017.979280978
5395,E05011121,Aston, ,407851,290202,-1.88574,52.50967,3375923.19635639,8669.61757342079
5396,E05011122,Balsall Heath West, ,407356,284699,-1.89316,52.460201,1579767.99421819,4993.05023448769
5397,E05011123,Bartley Green, ,400501,281629,-1.99405,52.432652,8088270.22363144,12621.2266136635
5398,E05011124,Billesley, ,408583,280405,-1.87521,52.421581,4791626.9807167,10117.128831828
5399,E05011125,Birchfield, ,405945,290168,-1.91383,52.50938,1450729.69526632,5772.06966896833
5400,E05011126,Bordesley & Highgate, ,407828,286170,-1.88618,52.473419,4145556.5878749,9528.22964934678
5401,E05011127,Bordesley Green, ,409215,285973,-1.86576,52.47163,1247334.94755225,6386.42793528855
5402,E05011128,Bournbrook & Selly Park, ,405308,282291,-1.92333,52.43858,2665218.46534118,7003.00774393831
5403,E05011129,Bournville & Cotteridge, ,403943,280808,-1.94343,52.425251,5028101.71267421,10138.199412244
