objectid,wd19cd,wd19nm,wd19nmw,bng_e,bng_n,long,lat,st_areashape,st_lengthshape
1145,E05001651,Highfield, ,331913,432760,-3.03488994,53.7867012,1032878.43195739,4847.10405838841
1146,E05001652,Ingthorpe, ,332435,440187,-3.02859998,53.85351181,1958235.76224284,6760.3029225213
1147,E05001653,Layton, ,332388,437434,-3.02870989,53.82875824,1304492.59255417,5309.74793573098
1148,E05001654,Marton, ,333481,435093,-3.01160002,53.80786896,4293935.19532791,11960.9999346794
1149,E05001655,Norbreck, ,331919,441252,-3.03667998,53.86301041,1824008.28380726,6605.78153163697
1150,E05001656,Park, ,333487,436737,-3.01186991,53.82263947,2367709.36199427,10616.9638513014
1151,E05001657,Squires Gate, ,330934,432256,-3.04963994,53.78203964,1061795.88488966,4454.872171503
1152,E05001658,Stanley, ,333237,432439,-3.01472998,53.78398132,3956763.46232475,10011.1817996103
1153,E05001659,Talbot, ,331158,436125,-3.04710007,53.81684113,1170185.29027444,5434.80823204009
1154,E05001660,Tyldesley, ,331881,435230,-3.03592992,53.8088913,918342.02877804,5016.95343275801
1155,E05001661,Victoria, ,331622,434234,-3.03963995,53.79990005,1018681.85688962,5132.38577266442
1156,E05001662,Warbreck, ,331075,438228,-3.04884005,53.83572006,1109910.187502,6647.28070009996
1157,E05001663,Waterloo, ,331029,433497,-3.04847002,53.79320145,1470700.30097863,6180.00394778784
1158,E05001687,Beverley Rural, ,497676,442696,-0.51595002,53.87129974,216483832.526189,121530.373158482
1159,E05001688,Bridlington Central and Old Town, ,515801,470111,-0.23001,54.11386108,49838674.0672562,43927.684286165
1160,E05001689,Bridlington North, ,523055,470106,-0.11911,54.11212921,21780354.6619262,31950.9168405486
1161,E05001690,Bridlington South, ,516566,466204,-0.21981999,54.07859039,8249770.18290944,14893.825969745
1162,E05001691,Cottingham North, ,504715,434041,-0.41187999,53.79217148,9934319.43211393,21167.3092434442
1163,E05001692,Cottingham South, ,504330,432137,-0.41837001,53.77513885,4839999.79741925,13690.7096077536
1164,E05001693,Dale, ,495978,431031,-0.54540002,53.76681137,89780361.0329037,64721.8926504461
1165,E05001694,Driffield and Rural, ,496495,458595,-0.52889001,54.01436996,139654633.083291,76638.8335670466
1166,E05001695,East Wolds and Coastal, ,508004,461490,-0.35229999,54.0381012,382198877.251104,134478.205865026
1167,E05001696,Goole North, ,475188,425184,-0.86214,53.71768188,4609504.60252011,11368.8890442145
1168,E05001697,Goole South, ,473868,423532,-0.88252997,53.70301819,5582501.56013726,20991.4344681276
1169,E05001698,Hessle, ,502860,426490,-0.44253999,53.72470093,5721805.40701464,11211.199464228
1170,E05001699,Howden, ,470085,428595,-0.93867999,53.7490387,21869656.145894,29361.5637185435
1171,E05001700,Howdenshire, ,480973,432100,-0.77270001,53.77896118,261956950.35376,109472.771178137
1172,E05001701,Mid Holderness, ,519558,436299,-0.18581,53.80926132,218318274.619337,90451.6756609603
1173,E05001702,Minster and Woodmansey, ,505141,438406,-0.40393001,53.83129883,20933728.0765458,25586.6466676599
1174,E05001703,North Holderness, ,517267,447286,-0.21639,53.90848923,66087278.9079834,48293.1603187603
1175,E05001704,Pocklington Provincial, ,473330,450437,-0.88428003,53.94487,65483214.1414207,58250.4145390895
1176,E05001705,St Mary's, ,502373,440156,-0.44538999,53.84757996,10200362.4925958,16844.5558377645
1177,E05001706,"Snaith, Airmyn, Rawcliffe and Marshland", ,474773,419814,-0.86971998,53.66947937,129740206.093291,101569.90428191
1178,E05001707,South East Holderness, ,530169,422695,-0.03048,53.68452072,190103378.345352,90029.8856056587
1179,E05001708,South Hunsley, ,498402,427551,-0.50974,53.73508835,27855394.0278868,24084.9507025688
1180,E05001709,South West Holderness, ,520084,425811,-0.18189999,53.71492004,54066917.8078098,49366.0547185161
1181,E05001710,Tranby, ,503460,428424,-0.43279999,53.74195099,5150828.59912425,13280.1881564599
1182,E05001711,Willerby and Kirk Ella, ,502262,429733,-0.45052999,53.75394821,10442034.8214619,16402.0172728046
1183,E05001712,Wolds Weighton, ,482441,450040,-0.74561,53.93992996,385661040.057141,157924.245471677
1184,E05001713,Croft Baker, ,530075,408174,-0.03796,53.55410004,2151014.25479766,6421.44222888362
1185,E05001714,East Marsh, ,528183,410098,-0.06572,53.57184982,2684685.5705892,7340.72838909206
1186,E05001715,Freshney, ,524465,410290,-0.12175,53.57447052,4927064.13934684,12355.8560194115
1187,E05001716,Haverstoe, ,530832,407144,-0.02697,53.54465866,4754821.8229103,10228.4200389825
1188,E05001717,Heneage, ,528487,407940,-0.06201,53.55239105,3697589.17151392,10746.3549171532
1189,E05001718,Humberston and New Waltham, ,530301,405692,-0.03559,53.53174973,14855000.6071169,22073.6040403565
1190,E05001719,Immingham, ,518808,413302,-0.206,53.60284042,41589145.4611569,32919.1196346941
1191,E05001720,Park, ,526676,407817,-0.08938,53.55173111,4038403.41092987,11298.5142321886
1192,E05001721,Scartho, ,526403,405759,-0.09433,53.53329849,3265778.31248555,10104.1204421404
1193,E05001722,Sidney Sussex, ,529404,409687,-0.04746,53.56785965,1920210.51279312,6606.22597124616
1194,E05001723,South, ,525316,407867,-0.10988,53.55250168,2862148.42711231,8636.93722602223
1195,E05001724,Waltham, ,525609,401767,-0.1079,53.49763107,17429188.3326136,21753.4812575854
1196,E05001725,West Marsh, ,526292,410274,-0.09419,53.57389069,3654039.47250113,9259.65803932528
1197,E05001726,Wolds, ,522769,402989,-0.15020999,53.50928116,81154628.1884201,59956.5113312381
1198,E05001727,Yarborough, ,524601,408677,-0.12034,53.55995178,2934460.32196176,8985.10172580278
1199,E05001728,Ashby, ,490777,408354,-0.63089001,53.56396866,3098943.95305044,10359.8948605176
1200,E05001729,Axholme Central, ,477601,406576,-0.83021998,53.55010986,60505510.0046011,38969.0725792738
1201,E05001730,Axholme North, ,479880,414908,-0.79369998,53.62464142,93237324.5405011,52764.140008358
1202,E05001731,Axholme South, ,476948,402185,-0.84114999,53.51073837,79183339.2277743,58429.1148098802
1203,E05001732,Barton, ,502657,420258,-0.44768,53.66873932,25657356.6018222,21443.8625467224
1204,E05001733,Bottesford, ,487854,406979,-0.67540002,53.55212021,7168690.22102458,12649.0207975891
1205,E05001734,Brigg and Wolds, ,501409,414329,-0.46849,53.61571884,97522615.0431116,55897.0576193044
1206,E05001735,Broughton and Appleby, ,494999,412527,-0.56590003,53.6007309,68057246.7377301,42465.4260482337
1207,E05001736,Brumby, ,488029,408406,-0.67236,53.56491089,3472319.17014534,10419.770361085
1208,E05001737,Burringham and Gunness, ,485192,409601,-0.71485001,53.57611847,16470297.2432538,20220.6402479106
1209,E05001738,Burton upon Stather and Winterton, ,491698,418281,-0.61408001,53.65301895,82413754.2610378,57319.8270212011
1210,E05001739,Crosby and Park, ,488865,412975,-0.65843999,53.60583115,8067313.41021592,13149.4688690229
1211,E05001740,Ferry, ,510786,417275,-0.32576001,53.64028931,140851682.935517,57350.7136757269
1212,E05001741,Frodingham, ,491116,410157,-0.62524998,53.58012009,10261100.6904332,15551.4920644068
1213,E05001742,Kingsway with Lincoln Gardens, ,488899,409638,-0.65888,53.57582855,3655540.39283844,9783.50962274181
1214,E05001743,Ridge, ,494629,402096,-0.57463998,53.507061,141512495.658489,73924.9381940307
1215,E05001744,Town, ,491032,412202,-0.62593001,53.59851074,5184308.48491288,13966.0703869445
1216,E05001767,Abbey, ,433861,335231,-1.49790001,52.91345978,2588026.63416856,7955.75362777316
1217,E05001768,Allestree, ,434108,339558,-1.49377,52.95233917,6462455.45321256,14426.8609274398
1218,E05001769,Alvaston, ,438006,334096,-1.43640006,52.9029808,7005825.67125486,14169.5024625081
1219,E05001770,Arboretum, ,435300,335504,-1.47646999,52.91582108,3394596.80514668,9161.19793656225
1220,E05001771,Blagreaves, ,433331,332950,-1.50601006,52.89299011,3355595.30185252,9570.64765294557
1221,E05001772,Boulton, ,438119,332388,-1.43491995,52.88761902,3212808.45676032,8265.4787722721
1222,E05001773,Chaddesden, ,438276,336640,-1.43208003,52.92583084,3908412.8916956,9055.33236370143
1223,E05001774,Chellaston, ,437387,330775,-1.44597995,52.87316895,5094022.53883792,11472.3172017935
1224,E05001775,Darley, ,434822,337883,-1.48333001,52.93722916,5157983.61634986,10763.8720396911
1225,E05001776,Derwent, ,436864,337240,-1.45301998,52.93132019,5117701.90889163,10832.1060248272
1226,E05001777,Littleover, ,432150,333828,-1.52348006,52.90095139,5483913.9838554,13532.2657452802
1227,E05001778,Mackworth, ,432667,336691,-1.51550996,52.926651,2871860.70634528,8165.79145577583
1228,E05001779,Mickleover, ,431322,335072,-1.53567004,52.91218185,4390848.11608946,9297.90814472455
1229,E05001780,Normanton, ,434915,333757,-1.48238003,52.90013885,2263992.97490792,7793.92015942789
1230,E05001781,Oakwood, ,438255,338598,-1.43217003,52.94343185,2847703.44092757,8584.26345727512
1231,E05001782,Sinfin, ,435253,331817,-1.47757006,52.88267899,6895457.12015885,12697.0008808656
1232,E05001783,Spondon, ,439642,335670,-1.41188002,52.91701126,7971060.49525206,13422.8105640765
1233,E05002078,Budshead, ,248031,59638,-4.14045,50.41688156,4603376.11659934,13240.239547287
1234,E05002079,Compton, ,249158,56556,-4.12336016,50.38946915,2469125.81811899,9711.63346125625
1235,E05002080,Devonport, ,245220,55684,-4.17835999,50.38061142,3788404.005318,16369.4281155479
1236,E05002081,Drake, ,248113,55331,-4.13754988,50.37818909,869887.812316805,4254.50174502511
1237,E05002082,Efford and Lipson, ,250591,56269,-4.10309982,50.38726044,3109182.31434333,10369.3853855773
1238,E05002083,Eggbuckland, ,249157,58078,-4.12398005,50.40314865,3628788.27504728,9855.03818411332
1239,E05002084,Ham, ,246064,57478,-4.16723013,50.39694977,3364932.73601381,9882.11489470433
1240,E05002085,Honicknowle, ,245723,59360,-4.17280006,50.41378021,5004288.67731475,13426.487757388
1241,E05002086,Moor View, ,250660,59291,-4.10333014,50.41442871,8370587.61101061,16288.8122126491
1242,E05002087,Peverell, ,247528,56417,-4.14622021,50.38779831,2902471.00799331,8884.72941482971
1243,E05002088,Plympton Chaddlewood, ,255661,56171,-4.03178978,50.38764191,1534832.16756184,6278.52416933477
1244,E05002089,Plympton Erle, ,253552,55857,-4.06130981,50.38430023,4074072.7348466,11181.1803264386
1245,E05002090,Plympton St Mary, ,253417,57351,-4.06378984,50.39768982,5487179.3919194,13825.2102130926
1246,E05002091,Plymstock Dunstone, ,252959,53132,-4.06859016,50.3596611,6243047.21926808,14779.2922446629
1247,E05002092,Plymstock Radford, ,250624,52805,-4.10126019,50.35612869,8720037.25151045,22417.0997353069
1248,E05002093,St Budeaux, ,244505,58063,-4.18939018,50.40179825,3251362.8753362,9193.33469400804
1249,E05002094,St Peter and the Waterfront, ,247187,54241,-4.15011978,50.36816025,3075583.9642317,17043.3666046495
1250,E05002095,Southway, ,249032,61394,-4.12707996,50.43291855,4449434.03650743,13230.6804702297
1251,E05002096,Stoke, ,246528,55514,-4.15990019,50.37942886,2189146.52178728,7706.77434175346
1252,E05002097,Sutton and Mount Gould, ,249334,54431,-4.12002993,50.37041855,2736369.43653071,9777.14916228402
1253,E05002193,Barnfield, ,508913,223831,-0.41833001,51.90238953,1671342.41585168,6550.29051764323
1254,E05002194,Biscot, ,508061,222392,-0.43116,51.88962173,1479324.87005969,5434.68039616205
1255,E05002195,Bramingham, ,507364,225869,-0.4402,51.92100906,1823144.64310868,6451.25311485127
1256,E05002196,Challney, ,505763,222928,-0.46438,51.89487839,2483235.58638205,8221.01015978819
1257,E05002197,Crawley, ,510805,221254,-0.39166999,51.87886047,1908560.89068161,7910.51188039389
1258,E05002198,Dallow, ,507155,221871,-0.44448,51.88510895,2401869.76389717,7891.65000803929
1259,E05002199,Farley, ,508060,220284,-0.43184,51.87068176,3402519.57510149,8975.97160107339
1260,E05002200,High Town, ,509394,222226,-0.41185001,51.88787079,1551370.6231079,6993.44075514458
1261,E05002201,Icknield, ,508216,224877,-0.42813,51.91193008,1867557.09530048,6200.23793207232
1262,E05002202,Leagrave, ,505247,224325,-0.47145,51.90753174,2090352.96593393,6814.50081822186
1263,E05002203,Lewsey, ,503796,223484,-0.49278,51.90024948,2228116.57771938,6890.67295413101
1264,E05002204,Limbury, ,507039,224445,-0.44536999,51.90827179,1492868.46296847,5675.68409181408
1265,E05002205,Northwell, ,506511,225330,-0.45276999,51.91632843,1236795.15601637,5279.96785392553
1266,E05002206,Round Green, ,510176,222710,-0.40033999,51.89207077,1969621.03758536,9274.3648547504
1267,E05002207,Saints, ,507361,223197,-0.44108,51.89699173,1845856.99559741,7396.17564352821
1268,E05002208,South, ,509454,220485,-0.41152999,51.87221146,2880097.31436247,9097.23318235533
1269,E05002209,Stopsley, ,510568,224279,-0.39414001,51.90608978,3131643.73997612,8763.49926121368
1270,E05002210,Sundon Park, ,505299,225539,-0.47031999,51.91843033,2064585.88035585,6766.24743702455
1271,E05002211,Wigmore, ,512186,221613,-0.37149999,51.88180923,5830176.5111272,13064.3629364579
1272,E05002212,Belfairs, ,583583,187494,0.64684498,51.55644989,2654427.7571078,8514.68170682046
1273,E05002213,Blenheim Park, ,585109,187393,0.66877902,51.5550499,2255439.09187621,7447.37238585776
1274,E05002214,Chalkwell, ,585918,185881,0.67963701,51.54119873,1616964.79698211,5218.31413319055
1275,E05002215,Eastwood Park, ,583786,188981,0.65054703,51.5697403,2234415.08065161,7097.92068874829
1276,E05002216,Kursaal, ,589161,185607,0.72619897,51.53765869,1238030.33137812,5313.89632114745
1277,E05002217,Leigh, ,584422,186070,0.65818799,51.54338837,1516379.99342124,8433.90630265746
1278,E05002218,Milton, ,587622,185570,0.70401502,51.5378418,1639059.51674987,6194.76238958993
1279,E05002219,Prittlewell, ,586800,187293,0.69309002,51.55358887,2488747.45463622,8400.64566021157
1280,E05002220,St Laurence, ,586124,188474,0.68397498,51.56441879,2945563.80022239,8787.155083565
1281,E05002221,St. Luke's, ,588870,187438,0.72298998,51.55421066,3525259.37401028,10455.665186062
1282,E05002222,Shoeburyness, ,594017,185385,0.796009,51.53401947,3807334.25901846,11607.3023020013
1283,E05002223,Southchurch, ,591027,186871,0.75375801,51.54838943,4670942.41131795,9682.22771473641
1284,E05002224,Thorpe, ,590799,185097,0.74951297,51.53253174,2736283.18840497,7572.13226539844
1285,E05002225,Victoria, ,588017,186416,0.71015501,51.54531097,1602905.20849066,5753.69683091222
1286,E05002226,Westborough, ,586431,186616,0.687415,51.54763031,912679.14467784,4232.65175805808
1287,E05002227,West Leigh, ,582908,186492,0.63659799,51.54766846,3055087.82189482,11296.8993877175
1288,E05002228,West Shoebury, ,592689,185305,0.776842,51.53376007,2849932.12717981,9940.80483055912
1289,E05002229,Aveley and Uplands, ,556293,181011,0.25066301,51.50642014,10040852.9964933,18899.7838382627
1290,E05002230,Belhus, ,559221,181173,0.29289001,51.507061,6270020.55790487,13561.0281502891
1291,E05002231,Chadwell St Mary, ,564742,179365,0.37153,51.48923111,3648945.13013782,13415.6936958491
1292,E05002232,Chafford and North Stifford, ,560022,179830,0.30381301,51.49475861,2322414.26551084,8088.49879847435
1293,E05002233,Corringham and Fobbing, ,572507,183522,0.485295,51.52426147,20377614.9428102,34939.5385212576
1294,E05002234,East Tilbury, ,567307,178308,0.40794,51.47898102,17249864.7360302,23462.7659309543
1295,E05002235,Grays Riverside, ,560872,178129,0.315272,51.47924042,2350303.13606317,9285.23115985597
1296,E05002236,Grays Thurrock, ,561725,178544,0.32773501,51.48273087,1820429.54864822,7680.00542419661
1297,E05002237,Little Thurrock Blackshots, ,562932,179722,0.34564599,51.49296188,2138515.46631277,7991.8929391806
1298,E05002238,Little Thurrock Rectory, ,563012,178449,0.34621099,51.48149872,1640309.70860874,5448.52035887834
1299,E05002239,Ockendon, ,559647,183094,0.29989299,51.52420044,11513217.1703821,16800.1452092055
1300,E05002240,Orsett, ,564869,183889,0.37547001,51.52983856,47222316.539061,36028.7592939592
1301,E05002241,South Chafford, ,559504,178876,0.29592699,51.48633957,1396739.69447716,4915.48579728605
1302,E05002242,Stanford East and Corringham Town, ,569774,183428,0.445894,51.52425003,1565148.74020153,6002.41360803424
1303,E05002243,Stanford-le-Hope West, ,569149,181814,0.43612,51.50992966,6530173.69252966,19063.5975425109
1304,E05002244,Stifford Clays, ,561530,180787,0.325955,51.50292969,2891049.24503614,8643.21158815141
1305,E05002245,The Homesteads, ,569405,184198,0.44095001,51.53126907,2138784.64718184,7853.24907938838
1306,E05002246,Tilbury Riverside and Thurrock Park, ,563107,176451,0.34665701,51.46353149,7556730.91695824,18463.2748582806
1307,E05002247,Tilbury St Chads, ,564817,177201,0.3716,51.46976852,3868597.2595319,10415.6020840699
1308,E05002248,West Thurrock and South Stifford, ,557143,178077,0.26159599,51.47982025,10581259.2143992,17639.2538889645
1309,E05002249,Chatham Central, ,575757,166703,0.52374703,51.37218094,2132329.49921454,7167.66462031271
1310,E05002250,Cuxton and Halling, ,569684,165874,0.436187,51.36658096,15131201.5456316,20927.7697445437
1311,E05002251,Gillingham North, ,578132,168869,0.558918,51.39088821,2922738.41580454,10406.5209995156
1312,E05002252,Gillingham South, ,577208,167776,0.54510599,51.38137054,1946802.83340917,8145.96195624132
1313,E05002253,Hempstead and Wigmore, ,579178,164312,0.57164001,51.34962845,4120023.91746484,11889.5067016583
1314,E05002254,Lordswood and Capstone, ,577836,164070,0.55226898,51.34788132,5608410.03388952,11548.7233662443
1315,E05002255,Luton and Wayfield, ,576774,166434,0.53820902,51.36944962,2745685.56616338,10040.7294620062
1316,E05002256,Peninsula, ,579655,175246,0.58401299,51.4477005,75295081.2012242,80228.4539647853
1317,E05002257,Princes Park, ,576678,164511,0.53587699,51.35219955,2001532.83266933,8624.23470152581
1318,E05002258,Rainham Central, ,580575,165340,0.59219998,51.35842133,3329234.11569944,8769.76833995142
1319,E05002259,Rainham North, ,581703,167328,0.60939902,51.37591934,7039556.68280699,30737.7744674957
1320,E05002260,Rainham South, ,581641,164143,0.60688299,51.34732819,5630868.98110977,12194.1192588042
1321,E05002261,River, ,575992,168563,0.52803999,51.3888092,4866461.57808595,16980.9089623027
1322,E05002262,Rochester East, ,574447,167084,0.50513297,51.37599945,1387404.80137925,6083.62180988825
1323,E05002263,Rochester South and Horsted, ,574870,165182,0.51027,51.35879135,3814310.99990193,11233.5003260641
1324,E05002264,Rochester West, ,572904,166639,0.482768,51.37247849,6021089.09602854,14774.5637886163
1325,E05002265,Strood North, ,573177,169857,0.48825401,51.40129852,2948186.09994749,8002.26040964702
1326,E05002266,Strood Rural, ,573907,174774,0.501149,51.44525146,35330497.2227639,40704.1921833021
1327,E05002267,Strood South, ,572332,168337,0.475382,51.38790894,3870718.75402565,10002.1606156392
1328,E05002268,Twydall, ,579711,167201,0.58074403,51.37540817,2966930.8661604,7473.37527603713
1329,E05002269,Walderslade, ,575929,163427,0.52459699,51.34270096,1929009.56965724,7791.94971345127
1330,E05002270,Watling, ,578166,166764,0.55835098,51.37197876,2483263.64222946,8632.43777131558
1331,E05002271,Ascot, ,490476,167563,-0.70077997,51.3998909,16946023.550681,22411.5608576033
1332,E05002272,Binfield with Warfield, ,486079,171506,-0.76301003,51.4360199,21005211.6362307,25112.5809560716
1333,E05002273,Bullbrook, ,488233,169580,-0.73250997,51.41836929,1662048.57618177,7571.33241892799
1334,E05002274,Central Sandhurst, ,484277,161898,-0.79121,51.34991837,2294205.83594279,8974.40575894097
1335,E05002275,College Town, ,485633,161279,-0.77188998,51.34415054,4042921.93300145,9817.8274193451
1336,E05002276,Crown Wood, ,488111,167178,-0.73486,51.39680099,1372721.58336014,4971.9831245229
1337,E05002277,Crowthorne, ,486358,164727,-0.76064998,51.37503815,11917001.4734814,19785.4703496519
1338,E05002278,Great Hollands North, ,484728,167921,-0.78329998,51.40399933,3063783.43543793,10532.8441046102
1339,E05002279,Great Hollands South, ,484839,166617,-0.78201997,51.39226151,2571841.16272619,7269.76360745126
1340,E05002280,Hanworth, ,486903,166586,-0.75237,51.39167023,1708290.43473945,6258.52856091165
1341,E05002281,Harmans Water, ,488133,168276,-0.73426998,51.40666962,1999439.99198776,7074.99163704814
1342,E05002282,Little Sandhurst and Wellington, ,482506,162440,-0.81651002,51.35504913,5172425.45534687,11234.1736775467
1343,E05002283,Old Bracknell, ,486841,167642,-0.75300002,51.40116882,1333678.97754495,6135.38951028366
1344,E05002284,Owlsmoor, ,486435,162957,-0.75997001,51.35911179,3932287.29416216,10561.6716360291
1345,E05002285,Priestwood and Garth, ,486383,169756,-0.75906998,51.42023849,2240179.09101393,7426.0997613639
1346,E05002286,Warfield Harvest Ride, ,488181,170372,-0.73306,51.42549896,1787487.37479013,9922.68773395072
1347,E05002287,Wildridings and Central, ,486603,168599,-0.75619,51.40980911,1820916.16806516,6593.07569394688
1348,E05002288,Winkfield and Cranbourne, ,491864,172167,-0.67964,51.44105148,24461022.3347611,30016.3263563357
1349,E05002319,Abbey, ,471910,173871,-0.96632999,51.4592514,3163332.46958461,10199.5267102594
1350,E05002320,Battle, ,470055,173977,-0.99299997,51.46044159,2432447.04564745,8013.10956787904
1351,E05002321,Caversham, ,472069,174739,-0.96385998,51.46704102,1792455.74993859,7913.8729611953
1352,E05002322,Church, ,472873,170920,-0.95308,51.43259811,2525188.14622696,8577.29551771137
1353,E05002323,Katesgrove, ,471759,172216,-0.96884,51.44438934,1527653.55014309,6051.74111189529
1354,E05002324,Kentwood, ,467356,174678,-1.03171003,51.46707153,2576687.67011819,8864.00685660761
1355,E05002325,Mapledurham, ,469735,175841,-0.99724001,51.47724152,1489389.68127778,7390.68810785431
1356,E05002326,Minster, ,470472,172070,-0.98738003,51.44324112,3081863.54418205,7987.11612333429
1357,E05002327,Norcot, ,468472,173435,-1.01589,51.45576096,1629636.39568555,7619.0138554356
1358,E05002328,Park, ,473736,172905,-0.94024998,51.45034027,1314680.40625479,5549.60734701806
1359,E05002329,Peppard, ,472437,176605,-0.95819002,51.48376846,3403402.22458456,8661.49296988534
1360,E05002330,Redlands, ,472775,172648,-0.95412999,51.44815063,1430345.89581848,6721.3762798381
1361,E05002331,Southcote, ,468761,172038,-1.01199996,51.44316864,3301900.36342069,9598.60405905533
1362,E05002332,Thames, ,471066,175949,-0.97806001,51.47803879,2821425.14563971,10007.6611261523
1363,E05002333,Tilehurst, ,467143,173546,-1.03498995,51.45692062,2090364.85263258,8122.17285493518
1364,E05002334,Whitley, ,471100,169875,-0.97878999,51.4234314,5805202.0524641,11755.9951270449
1365,E05002372,Arborfield, ,475972,167468,-0.90925002,51.40116119,11189300.2560624,15088.9144223095
1366,E05002373,Barkham, ,477878,166947,-0.88196999,51.39622116,6754463.44148294,14338.1866733222
1367,E05002374,Bulmershe and Whitegates, ,474763,173538,-0.92534,51.45589066,3571068.39535878,13090.3031576781
1368,E05002375,Charvil, ,477484,176371,-0.88556999,51.48099136,3539658.66130398,11948.8306737782
1369,E05002376,Coronation, ,477034,174165,-0.89253002,51.46121979,1929877.00024979,7682.15117716148
1370,E05002377,Emmbrook, ,479786,169501,-0.85396999,51.41891098,3170986.07762398,9600.66779196878
1371,E05002378,Evendons, ,479570,167803,-0.85746002,51.40367889,4198789.64000537,12362.5429238534
1372,E05002379,Finchampstead North, ,480665,165300,-0.84228998,51.38101959,3561761.2180062,9668.18201245378
1373,E05002380,Finchampstead South, ,478891,163871,-0.86808997,51.36843109,15511297.9499149,19176.4670320594
1374,E05002381,Hawkedon, ,476105,170547,-0.90667999,51.42882156,2731491.74556488,8611.76480237434
1375,E05002382,Hillside, ,474412,170545,-0.93102002,51.42903137,1993547.06285977,7315.64183151388
1376,E05002383,Hurst, ,480511,172848,-0.84279001,51.44889832,20100386.5642919,25443.3992966515
1377,E05002384,Loddon, ,477432,172802,-0.88709998,51.4489212,2956606.93170199,10191.2368687167
1378,E05002385,Maiden Erlegh, ,474962,171583,-0.92289001,51.43828964,3120499.08540127,10299.701751325
1379,E05002386,Norreys, ,481789,169531,-0.82516998,51.41889954,3357412.39717617,8033.47830849275
1380,E05002387,"Remenham, Wargrave and Ruscombe", ,479287,180094,-0.85878003,51.51420975,30081746.3191204,33077.8467972527
1381,E05002388,Shinfield North, ,472961,169315,-0.95213997,51.41815948,1255327.56072061,6279.94021255596
1382,E05002389,Shinfield South, ,471807,167639,-0.96907002,51.4032402,16368953.7765396,26319.131677566
1383,E05002390,Sonning, ,476055,175326,-0.90636998,51.47179031,5152129.84833551,11288.4327677425
1384,E05002391,South Lake, ,475540,172443,-0.91439998,51.44593811,1581810.78088296,4967.31519436784
1385,E05002392,Swallowfield, ,473494,164742,-0.94542003,51.37697983,14795225.4304649,21361.048814808
1386,E05002393,Twyford, ,478792,176484,-0.86671001,51.4818306,2629491.45040528,9074.05542487019
1387,E05002394,Wescott, ,481111,167496,-0.83538002,51.40069962,3548582.20743295,13182.5916765749
1388,E05002395,Winnersh, ,478164,170300,-0.87712002,51.42631912,6157765.35178322,12389.1068587209
1389,E05002396,Wokingham Without, ,482715,166111,-0.81265002,51.38801956,9716585.60998909,14002.7889027049
1390,E05002420,Brunswick and Adelaide, ,529635,104535,-0.16076,50.82584,535638.80203477,3159.82322118246
1391,E05002421,Central Hove, ,528726,104748,-0.17358001,50.82796097,756236.800797955,3825.22705033366
1392,E05002422,East Brighton, ,533753,104511,-0.10233,50.82469177,4086404.54136061,9435.0852677661
1393,E05002423,Goldsmid, ,529441,105313,-0.16323,50.83287811,1411101.38412199,5941.32717305693
1394,E05002424,Hangleton and Knoll, ,527157,107496,-0.19489001,50.85300064,7259637.67500908,12906.5969485977
1395,E05002425,Hanover and Elm Grove, ,532397,105267,-0.1213,50.83179092,1409954.71278312,5679.95635486102
1396,E05002426,Hollingdean and Stanmer, ,533179,108790,-0.10892,50.86328125,7414400.65356501,14199.2320232508
1397,E05002427,Moulsecoomb and Bevendean, ,533880,106922,-0.09965,50.84632874,5830221.13568971,11275.7489641252
1398,E05002428,North Portslade, ,524913,108329,-0.22646999,50.86098099,6113437.68483575,10654.2739558903
1399,E05002429,Patcham, ,530793,109348,-0.14261,50.86883926,8094000.76864811,13361.585591442
1400,E05002430,Preston Park, ,530812,106187,-0.14346001,50.84041977,1675231.31576116,6054.06459217804
1401,E05002431,Queen's Park, ,531987,104249,-0.12748,50.82273865,1237416.24879806,5134.09957627442
1402,E05002432,Regency, ,530633,104382,-0.14665,50.82424164,907555.749042,4712.72173924719
1403,E05002433,Rottingdean Coastal, ,536314,103401,-0.0664,50.81412125,10251971.2987567,23432.1580760802
1404,E05002434,St. Peter's and North Laine, ,531327,104886,-0.13662,50.82860947,1431757.31827382,5980.33703145672
1405,E05002435,South Portslade, ,525767,105803,-0.21521001,50.83808899,1886132.27044371,6407.23699471127
1406,E05002436,Hove Park, ,528990,106801,-0.16911,50.84635162,3553001.93871135,9574.53347757976
1407,E05002437,Westbourne, ,527959,105021,-0.18437,50.83058167,968633.40294869,4166.08828422879
1408,E05002438,Wish, ,526915,105063,-0.19916999,50.8311882,1477960.64545975,5371.43619534976
1409,E05002439,Withdean, ,529422,108477,-0.16238999,50.8613205,8116027.90789639,17221.838753619
1410,E05002440,Woodingdean, ,536304,105638,-0.06571,50.83422089,8427158.07401726,15586.8294170656
1411,E05002441,Baffins, ,466787,101277,-1.05350006,50.80718994,3135221.78837465,8516.50044858491
1412,E05002442,Central Southsea, ,465441,99462,-1.07291996,50.79103088,1024134.45155795,4493.71599031776
1413,E05002443,Charles Dickens, ,463912,100755,-1.09438002,50.8028183,3348841.34217433,10772.6895806983
1414,E05002444,Copnor, ,466536,102963,-1.05675006,50.82238007,3176889.63994825,9979.37396701221
1415,E05002445,Cosham, ,465111,105641,-1.07650995,50.84661865,4523604.01867069,14408.6196306021
