objectid,wd19cd,wd19nm,wd19nmw,bng_e,bng_n,long,lat,st_areashape,st_lengthshape
5458,E05011184,Weoley & Selly Oak, ,402958,281861,-1.95791,52.434731,5343606.046681,9789.89997276908
5459,E05011185,Yardley East, ,413688,286041,-1.79991,52.472141,1938515.75263551,7783.70436256883
5460,E05011186,Yardley West & Stechford, ,412525,286528,-1.81701,52.476551,1740950.62142953,6094.73646827609
5461,E05011187,Bishopstoke, ,447481,119006,-1.32517,50.96851,6011879.36556134,14704.6544242111
5462,E05011188,Botley, ,450560,112478,-1.28223,50.90955,8725900.2150056,19260.8940113282
5463,E05011189,Bursledon & Hound North, ,447846,110127,-1.32114,50.888641,9671266.39975126,15417.9567057023
5464,E05011190,Chandler's Ford, ,443498,120526,-1.38171,50.982491,3271752.60164043,10750.0624737886
5465,E05011191,Eastleigh Central, ,445037,118641,-1.36002,50.96542,2123058.36534156,8681.62534986967
5466,E05011192,Eastleigh North, ,445541,120873,-1.35256,50.985451,4734573.17429501,13180.2560478584
5467,E05011193,Eastleigh South, ,444708,117708,-1.36482,50.957062,7021050.89599156,15036.2561001409
5468,E05011194,Fair Oak & Horton Heath, ,450046,118550,-1.28871,50.964191,9131049.11851774,20614.9243911402
5469,E05011195,Hamble & Netley, ,447265,107901,-1.32968,50.868671,11179999.8291415,17994.5445045923
5470,E05011196,Hedge End North, ,449485,114404,-1.29726,50.92696,2896750.16653797,7606.78378067041
5471,E05011197,Hedge End South, ,448670,112908,-1.30905,50.913582,4187904.7434969,9727.27477349954
5472,E05011198,Hiltingbury, ,443710,121747,-1.37854,50.99345,3864034.33434542,10258.3977919131
5473,E05011199,West End North, ,447505,115972,-1.32522,50.941231,9628235.34904873,15998.2355130104
5474,E05011200,West End South, ,447456,113529,-1.32624,50.919258,2832233.23921701,12291.4417607988
5475,E05011201,Ashdown, ,578043,112275,0.529691,50.88253,3244433.59368534,12195.1713504596
5476,E05011202,Baird, ,582519,111659,0.592944,50.875599,1889670.99598181,6978.77879434212
5477,E05011203,Braybrooke, ,581253,110308,0.5743,50.863861,1181070.9725294,6754.28025016277
5478,E05011204,Castle, ,582021,109822,0.584961,50.859249,1071820.36820869,5837.2148985423
5479,E05011205,Central St Leonards, ,580488,109164,0.562878,50.853821,886287.407843305,6654.6466017607
5480,E05011206,Conquest, ,580815,112232,0.569034,50.881279,1645088.82813768,7953.31930412664
5481,E05011207,Gensing, ,580205,109867,0.559207,50.860222,1017436.05634086,5407.20471661618
5482,E05011208,Hollington, ,578722,111676,0.539041,50.876942,1995948.62619059,6976.67915165485
5483,E05011209,Maze Hill, ,579222,109634,0.545141,50.85844,1372373.75831911,5958.06700602247
5484,E05011210,Old Hastings, ,583242,110180,0.602469,50.86208,1642684.93733267,7820.94084950904
5485,E05011211,Ore, ,584897,111374,0.626563,50.87228,5564456.28378349,15763.1896410106
5486,E05011212,St Helens, ,581370,111350,0.576477,50.87318,2108576.3265717,8370.58206809188
5487,E05011213,Silverhill, ,580265,111018,0.560625,50.870548,1406873.89744333,8411.48344091518
5488,E05011214,Tressell, ,582913,110734,0.598076,50.867161,682510.14944653,5875.79563754156
5489,E05011215,West St Leonards, ,577656,109635,0.522914,50.858929,3706322.71740696,12911.3095990432
5490,E05011216,Wishing Tree, ,579136,110959,0.544568,50.870369,1385541.49136498,5260.22653511183
5491,E05011217,Barnehurst, ,550780,176301,0.169278,51.465591,2130052.17539353,7524.81863163923
5492,E05011218,Belvedere, ,549119,178514,0.146319,51.48592,5756961.44651029,14647.1221960844
5493,E05011219,Bexleyheath, ,549432,175599,0.14959,51.459641,3625470.61366622,12296.7924727658
5494,E05011220,Blackfen & Lamorbey, ,545675,173813,0.094816,51.444569,2907952.32684396,11237.9632446108
5495,E05011221,Blendon & Penhill, ,547205,173640,0.116743,51.442619,3373758.23582927,11122.2659779787
5496,E05011222,Crayford, ,551144,174884,0.173908,51.45277,5113314.15048794,13115.1916219264
5497,E05011223,Crook Log, ,548031,175544,0.129416,51.459518,2677140.61672769,10989.8045429631
5498,E05011224,East Wickham, ,546017,176411,0.100805,51.467831,2817179.54786303,8918.21720187811
5499,E05011225,Erith, ,550511,178220,0.166226,51.48291,3225766.07845769,11218.3631639562
5500,E05011226,Falconwood & Welling, ,546087,175292,0.10135,51.45776,3260538.57837607,8425.10188953203
5501,E05011227,Longlands, ,545266,172224,0.088283,51.430401,1886905.1402008,7075.07019989466
5502,E05011228,Northumberland Heath, ,550112,177413,0.160141,51.475761,1713716.17112737,8452.34380533546
5503,E05011229,St Mary's & St James, ,549119,172218,0.143664,51.429352,8746532.45542859,17049.1680677109
5504,E05011230,Sidcup, ,547137,171540,0.114893,51.423771,3989628.40439559,12444.3136234957
5505,E05011231,Slade Green & Northend, ,552734,176807,0.197604,51.46962,5542631.8258924,11253.5758489669
5506,E05011232,Thamesmead East, ,548364,180279,0.136195,51.50198,5143920.46131769,9629.36874825434
5507,E05011233,West Heath, ,547996,177382,0.129682,51.47604,2374989.56033495,8714.17792369526
5508,E05011234,Aldborough, ,546280,190122,0.110278,51.590961,8499162.88130436,14765.566322606
5509,E05011235,Barkingside, ,543545,189053,0.070388,51.582062,1629813.10075671,5765.8585455516
5510,E05011236,Bridge, ,541926,191891,0.048184,51.607971,3452093.26833525,10536.8253254637
5511,E05011237,Chadwell, ,547235,188324,0.1233,51.574558,1555732.78258101,6197.31916668255
5512,E05011238,Churchfields, ,540592,191106,0.028618,51.60125,2016083.8516715,6766.38739044537
5513,E05011239,Clayhall, ,542364,189217,0.053421,51.583832,2533240.37909211,7310.22697974079
5514,E05011240,Clementswood, ,544258,186037,0.079434,51.554779,899519.245317475,4062.1109456145
5515,E05011241,Cranbrook, ,542626,187665,0.05657,51.56982,1490879.65800639,5808.01368407469
5516,E05011242,Fairlop, ,544789,190945,0.089109,51.59874,2870671.6614972,10574.7216020109
5517,E05011243,Fullwell, ,542869,190336,0.06116,51.593761,2769771.31968234,8736.0843362431
5518,E05011244,Goodmayes, ,546383,186643,0.110315,51.559669,1815053.80834924,9387.76946207781
5519,E05011245,Hainault, ,546990,192308,0.121436,51.61042,5652825.34455939,13650.5081374623
5520,E05011246,Ilford Town, ,544342,186778,0.080949,51.561409,1062463.40022158,6184.36951927412
5521,E05011247,Loxford, ,544115,185195,0.077029,51.547249,1091428.97891321,5946.58477461424
5522,E05011248,Mayfield, ,545495,185978,0.09724,51.553928,1861798.13165567,6690.53255209385
5523,E05011249,Monkhams, ,540274,192874,0.024736,51.617222,2795427.92057205,8668.33426196237
5524,E05011250,Newbury, ,544829,188070,0.088501,51.572899,1743894.23669144,8099.45009559723
5525,E05011251,Seven Kings, ,546098,187789,0.106683,51.570049,1816329.3701015,7650.2368834721
5526,E05011252,South Woodford, ,540421,189846,0.025647,51.58997,2040400.45652175,6747.19482467555
5527,E05011253,Valentines, ,543515,187568,0.069349,51.568722,1801245.48034792,7040.70199077514
5528,E05011254,Wanstead Park, ,541240,187154,0.03638,51.565578,4742235.68060171,12440.4039009235
5529,E05011255,Wanstead Village, ,540753,188541,0.029914,51.578159,2302137.91856019,8759.78904022386
5530,E05011256,Alconbury, ,514297,276033,-0.32259,52.370441,76625668.7385739,65296.0964372419
5531,E05011257,Brampton, ,520757,270762,-0.22964,52.32169,16376836.0085311,23690.4348971039
5532,E05011258,Buckden, ,518408,266648,-0.26553,52.285229,27489087.6164147,25949.9604612984
5533,E05011259,Fenstanton, ,530464,267070,-0.08873,52.286301,14775588.6661147,22607.9812071126
5534,E05011260,Godmanchester & Hemingford Abbots, ,525000,268084,-0.16841,52.29668,41463574.4880295,31956.2476509248
5535,E05011261,Great Paxton, ,521831,258881,-0.21818,52.214691,69497072.1127805,61436.0478030433
5536,E05011262,Great Staughton, ,514494,266128,-0.32306,52.281391,51735871.0133355,51608.1731925308
5537,E05011263,Hemingford Grey & Houghton, ,528183,273636,-0.11965,52.345829,23270386.7017154,31604.5681997422
5538,E05011264,Holywell-cum-Needingworth, ,535955,273369,-0.00573,52.341572,32568318.0898789,28889.6488402538
5539,E05011265,Huntingdon East, ,525100,272960,-0.16514,52.340469,2083391.27716348,7709.73852111337
5540,E05011266,Huntingdon North, ,524397,273520,-0.17524,52.345661,5866214.30585409,15304.3983074844
5541,E05011267,Kimbolton, ,508081,273217,-0.41476,52.34639,98409327.1483553,59116.5787392746
5542,E05011268,Ramsey, ,529315,287492,-0.09769,52.47007,69557797.7019032,51566.5858821115
5543,E05011269,St Ives East, ,531522,273745,-0.07062,52.34602,5395466.30933628,11349.7790390893
5544,E05011270,St Ives South, ,531549,271213,-0.07121,52.323269,5177282.54287442,13279.2728910451
5545,E05011271,St Ives West, ,530474,272752,-0.08638,52.337349,1207187.09602035,5265.36773030186
5546,E05011272,St Neots East, ,520493,260813,-0.23706,52.232349,4319672.82705821,10140.6919995741
5547,E05011273,St Neots Eatons, ,517195,259543,-0.28577,52.221649,3588898.94126476,10217.5940059846
5548,E05011274,St Neots Eynesbury, ,518620,259273,-0.26501,52.21891,3726455.73494289,9434.50146128383
5549,E05011275,St Neots Priory Park & Little Paxton, ,518433,262063,-0.26677,52.24403,8361420.80980808,17120.8415577406
5550,E05011276,Sawtry, ,519437,280866,-0.24541,52.412781,67044020.7553271,54296.1135753206
5551,E05011277,Somersham, ,535893,277834,-0.00484,52.381699,18896905.5754498,26434.9366476042
5552,E05011278,"Stilton, Folksworth & Washingley", ,515883,288167,-0.2951,52.479149,115889616.702625,80583.9718941086
5553,E05011279,The Stukeleys, ,521574,274838,-0.21619,52.358139,19683251.9386029,28478.1697829553
5554,E05011280,Warboys, ,529051,280905,-0.10412,52.41095,97785449.9555069,63263.2482600478
5555,E05011281,Yaxley, ,521411,292738,-0.21208,52.51902,31751068.453989,33530.2146849782
5556,E05011282,Balsham, ,559735,251195,0.332565,52.135971,75249478.1043076,46492.5085325889
5557,E05011283,Bar Hill, ,538212,263512,0.023329,52.252441,1468177.20884471,6126.75807920759
5558,E05011284,Barrington, ,534540,251537,-0.03517,52.145748,36680714.3412631,40718.9141915369
5559,E05011285,Bassingbourn, ,533309,243307,-0.05637,52.072102,24099822.6125857,23520.7942670987
5560,E05011286,Caldecote, ,531601,255741,-0.07647,52.184231,43660202.7286974,48029.4174391367
5561,E05011287,Cambourne, ,532009,259252,-0.06914,52.215679,4123830.80529257,8967.36132091579
5562,E05011288,Caxton & Papworth, ,529846,261062,-0.10009,52.23246,77333079.7001283,63341.7066582606
5563,E05011289,Cottenham, ,544889,268659,0.123281,52.29697,34809270.8887203,31758.0254523034
5564,E05011290,Duxford, ,548618,244153,0.16719,52.075809,46414464.2946343,40739.6508396515
5565,E05011291,Fen Ditton & Fulbourn, ,552891,256589,0.235075,52.186371,66344950.5797664,42630.0408729775
5566,E05011292,Foxton, ,542081,242335,0.071117,52.061192,38439096.9958936,38950.2553328421
5567,E05011293,Gamlingay, ,524405,252289,-0.18294,52.154881,13045783.1621306,17737.5018857076
5568,E05011294,Girton, ,539865,260959,0.046473,52.22908,23943404.5593309,26708.7912526217
5569,E05011295,Hardwick, ,536690,257374,-0.00143,52.19767,11031903.244395,16685.1856793721
5570,E05011296,Harston & Comberton, ,540557,255110,0.054174,52.176361,50051257.8569835,44175.1351827225
5571,E05011297,Histon & Impington, ,544266,263423,0.111916,52.250092,14441080.0948153,18264.1764998808
5572,E05011298,Linton, ,553717,246056,0.242389,52.091511,58032439.3932237,50562.3801914099
5573,E05011299,Longstanton, ,540305,265578,0.054828,52.27047,20100267.6066102,22362.0218924766
5574,E05011300,Melbourn, ,537362,244505,0.003202,52.081871,39001214.9918154,35738.1488875976
5575,E05011301,Milton & Waterbeach, ,549487,266864,0.18986,52.27961,40627789.3221889,37118.6749476426
5576,E05011302,Over & Willingham, ,540310,271390,0.057318,52.322689,33959331.1616695,27239.3795929671
5577,E05011303,Sawston, ,548093,249828,0.162,52.12693,7714197.94709555,14007.4965369898
5578,E05011304,Shelford, ,547036,251962,0.147493,52.146389,21082323.6584094,25470.2304066263
5579,E05011305,Swavesey, ,536355,266824,-0.00252,52.282661,26621706.5876522,27525.5594541872
5580,E05011306,The Mordens, ,530086,245792,-0.10242,52.095188,71382864.6614997,46734.0916668001
5581,E05011307,Whittlesford, ,544868,246927,0.11369,52.101719,22028501.6592535,27031.9092085529
5582,E05011308,Bishop Monkton & Newby, ,438541,469347,-1.41187,54.118561,71281057.4924788,58963.892098571
5583,E05011309,Boroughbridge, ,440358,465014,-1.38465,54.079479,15168268.1989686,19681.4279317656
5584,E05011310,Claro, ,438585,459760,-1.41241,54.032398,68048565.5490855,61066.0817011292
5585,E05011311,Fountains & Ripley, ,426734,466478,-1.59275,54.093521,126152956.447168,85888.4335463577
5586,E05011312,Harrogate Bilton Grange, ,430219,457093,-1.54039,54.008991,637426.281587945,4097.37131414393
5587,E05011313,Harrogate Bilton Woodfield, ,431532,456869,-1.52038,54.006901,1073696.24411908,5135.30612366516
5588,E05011314,Harrogate Central, ,430411,455363,-1.53764,53.993431,889069.87520324,4905.28100937771
5589,E05011315,Harrogate Coppice Valley, ,430196,456310,-1.54082,54.001949,684551.60611099,3745.80149821672
5590,E05011316,Harrogate Duchy, ,428679,455485,-1.56404,53.994621,2720489.84773735,9960.28438338081
5591,E05011317,Harrogate Fairfax, ,432179,455378,-1.51067,53.993462,831624.98851569,4312.64748443631
5592,E05011318,Harrogate Harlow, ,428509,454129,-1.56676,53.982449,2451662.80095713,7537.82545789781
5593,E05011319,Harrogate High Harrogate, ,431140,455865,-1.52647,53.997898,1035371.20751203,5718.27493750806
5594,E05011320,Harrogate Hookstone, ,432919,454588,-1.49947,53.986309,3208398.96435529,9819.32544738136
5595,E05011321,Harrogate Kingsley, ,432205,456109,-1.5102,54.000031,935954.764144675,4336.74154365857
5596,E05011322,Harrogate New Park, ,429266,456884,-1.55495,54.00716,1312937.34595554,5905.20062499915
5597,E05011323,Harrogate Oatlands, ,431353,453269,-1.52348,53.974548,2613756.8095051,8444.33906980364
5598,E05011324,Harrogate Old Bilton, ,431514,457859,-1.52056,54.0158,4047165.55781053,10964.8775895611
5599,E05011325,Harrogate Pannal, ,430481,452033,-1.5369,53.963501,5678926.76410866,13964.8271615896
5600,E05011326,Harrogate St Georges, ,429924,453838,-1.54521,53.979752,1307987.19084802,5233.51776279855
5601,E05011327,Harrogate Saltergate, ,428246,456421,-1.57056,54.003059,1148407.93030109,5837.66741209933
5602,E05011328,Harrogate Starbeck, ,433146,456311,-1.49582,54.001781,1356047.85888553,5210.57537462287
5603,E05011329,Harrogate Stray, ,431283,454678,-1.52441,53.987221,1731021.98330607,6290.72485076269
5604,E05011330,Harrogate Valley Gardens, ,429588,454824,-1.55024,53.988628,910266.806505185,4466.07223528047
5605,E05011331,Killinghall & Hampsthwaite, ,427185,457081,-1.58669,54.009048,15595360.722074,23359.6799508538
5606,E05011332,Knaresborough Aspin & Calcutt, ,435344,456073,-1.46232,53.9995,3927287.5908139,12477.863793905
5607,E05011333,Knaresborough Castle, ,434451,457267,-1.4758,54.010288,3141939.21825974,11835.1791184615
5608,E05011334,Knaresborough Eastfield, ,436654,457878,-1.44212,54.015629,3229831.21478111,11438.1310823962
5609,E05011335,Knaresborough Scriven Park, ,435086,458678,-1.46595,54.02293,5002502.4529691,13050.9105572849
5610,E05011336,Marston Moor, ,447747,450285,-1.27403,53.946491,79520787.9155224,64926.9516762855
5611,E05011337,Masham & Kirkby Malzeard, ,416284,475949,-1.75201,54.179081,167528865.763689,71733.6971847966
5612,E05011338,Nidd Valley, ,419567,460520,-1.7027,54.040298,73635103.9147865,49018.0846418808
5613,E05011339,Ouseburn, ,446817,459580,-1.28677,54.030109,74872679.2032238,53751.4274904516
5614,E05011340,Pateley Bridge & Nidderdale Moors, ,410548,467655,-1.84018,54.104679,218067357.791902,89658.2222251312
5615,E05011341,Ripon Minster, ,431845,470613,-1.51417,54.130402,1866701.78251971,8173.47609638664
5616,E05011342,Ripon Moorside, ,430707,470139,-1.53163,54.126209,1362817.27211213,7089.79950710371
5617,E05011343,Ripon Spa, ,430050,471642,-1.54154,54.139751,4164328.49989469,15488.59896337
5618,E05011344,Ripon Ure Bank, ,431178,472075,-1.52423,54.143581,2545407.66404082,8968.83651247759
5619,E05011345,Spofforth with Lower Wharfedale, ,437174,450768,-1.43505,53.951691,80763578.1509323,55069.9052889647
5620,E05011346,Washburn, ,419004,451246,-1.71188,53.95697,171443107.190477,79856.3376097282
5621,E05011347,Wathvale, ,433820,475006,-1.48346,54.16975,87234323.8973385,62061.4656074748
5622,E05011348,"Adderbury, Bloxham and Bodicote", ,445450,235947,-1.33906,52.0201,31316843.0539587,38558.9963704905
5623,E05011349,Banbury Calthorpe and Easington, ,446764,238634,-1.31955,52.04414,8348632.01284732,21714.0395453314
5624,E05011350,Ancoats & Beswick, ,386198,398230,-2.20943,53.480621,2939192.86821449,8138.15405336061
5625,E05011351,Ardwick, ,386015,396661,-2.21212,53.466511,4045605.3835328,9244.07106488251
5626,E05011352,Baguley, ,381171,388024,-2.28457,53.388729,3832382.37555793,10010.4052611303
5627,E05011353,Brooklands, ,380793,389733,-2.29036,53.404079,4308500.59381955,14073.3720151205
5628,E05011354,Burnage, ,386475,392774,-2.20502,53.431591,2634659.88587811,7964.3087268211
5629,E05011355,Charlestown, ,387298,403074,-2.19306,53.524189,3832663.79949913,9843.88800273387
5630,E05011356,Cheetham, ,384127,400372,-2.24075,53.499809,3369051.24878332,8986.01312196809
5631,E05011357,Chorlton, ,381247,393861,-2.28378,53.4412,2496033.92665948,9349.20957752937
5632,E05011358,Chorlton Park, ,382465,392859,-2.26538,53.432232,5018129.65439988,11804.9586089868
5633,E05011359,Clayton & Openshaw, ,388496,398174,-2.17481,53.480171,4950570.94860923,11506.4761102839
5634,E05011360,Crumpsall, ,384590,401936,-2.23385,53.513889,3243167.3559691,10225.917354745
5635,E05011361,Deansgate, ,383552,397819,-2.24928,53.476849,1982235.45894528,7825.38844942886
5636,E05011362,Didsbury East, ,385110,390812,-2.22547,53.41391,3652886.29812835,10643.1431961534
5637,E05011363,Didsbury West, ,383755,391615,-2.2459,53.421089,3349241.76382099,11446.1285558291
5638,E05011364,Fallowfield, ,384830,394383,-2.22986,53.445999,2047431.38294445,7826.66719161817
5639,E05011365,Gorton & Abbey Hey, ,389096,396131,-2.16569,53.461819,3890328.9282572,9955.79769014151
5640,E05011366,Harpurhey, ,385991,401317,-2.21269,53.508362,4171138.86006966,11758.2224077056
5641,E05011367,Higher Blackley, ,384361,404086,-2.23741,53.533199,7332758.63151002,13380.0544427231
5642,E05011368,Hulme, ,383801,396698,-2.24547,53.466782,2678954.16792167,8428.65910554912
5643,E05011369,Levenshulme, ,387635,394306,-2.18763,53.445389,2521644.05927467,9862.03185428447
5644,E05011370,Longsight, ,387623,395568,-2.18786,53.45673,2870518.26989042,9284.94615161768
5645,E05011371,Miles Platting & Newton Heath, ,387584,399940,-2.18862,53.496021,5300256.17088381,13713.4150959359
5646,E05011372,Moss Side, ,384355,395303,-2.23706,53.454262,1641189.26199832,7270.62139033747
5647,E05011373,Moston, ,387706,401864,-2.18685,53.513321,3446013.64040116,12213.5268912508
5648,E05011374,Northenden, ,382767,389549,-2.26066,53.402489,5247264.92016778,17176.7730059441
5649,E05011375,Old Moat, ,384578,393142,-2.23359,53.434841,1795989.07015049,6101.70730985925
5650,E05011376,Piccadilly, ,384801,398020,-2.23047,53.478691,1934701.72413663,8502.15175645508
5651,E05011377,Rusholme, ,386018,394995,-2.212,53.451542,2150822.03356245,7001.28642529566
5652,E05011378,Sharston, ,383099,387587,-2.25556,53.384869,3268760.73049544,12155.9224906258
5653,E05011379,Whalley Range, ,382982,394714,-2.2577,53.448921,2261771.65873404,8837.506642525
5654,E05011380,Withington, ,385547,392913,-2.219,53.432812,1854630.17386824,6039.23627819142
5655,E05011381,Woodhouse Park, ,381754,385656,-2.27566,53.367458,11579737.1785954,19246.2736234832
5656,E05011384,Ardsley & Robin Hood, ,430149,425504,-1.54455,53.72509,18024038.907849,28714.5287778611
5657,E05011385,Armley, ,426387,434020,-1.60084,53.80183,5899610.68498444,14502.9100494076
5658,E05011387,Bramley & Stanningley, ,424064,435698,-1.63598,53.81702,6289560.81184112,14614.5984690782
5659,E05011388,Burmantofts & Richmond Hill, ,432925,432963,-1.50169,53.791962,8748764.12314031,16563.2787318593
5660,E05011389,Calverley & Farsley, ,421125,436192,-1.68059,53.82159,12585080.1179264,19356.0809766906
5661,E05011390,Chapel Allerton, ,430322,436284,-1.54088,53.82196,5264972.12408756,11324.5626620486
5662,E05011391,Cross Gates & Whinmoor, ,437033,435335,-1.43905,53.813,10246998.7646095,20612.7011758318
5663,E05011393,Garforth & Swillington, ,438744,430616,-1.41366,53.770458,28808385.3339717,33680.3965228721
5664,E05011394,Gipton & Harehills, ,432769,435127,-1.50383,53.81142,3994241.98653135,11528.416934601
5665,E05011395,Guiseley & Rawdon, ,417439,441917,-1.73625,53.87318,20456979.9580547,33226.7785489256
5666,E05011396,Harewood, ,437461,441646,-1.43179,53.86969,109849163.961472,70220.9872095074
5667,E05011397,Headingley & Hyde Park, ,428589,435536,-1.56727,53.815338,2925293.40752361,8966.52205238379
5668,E05011399,Hunslet & Riverside, ,431016,431202,-1.53084,53.776249,8860358.96377798,21216.2874603643
5669,E05011400,Killingbeck & Seacroft, ,434751,436018,-1.47363,53.819302,6522233.29069155,12427.8214059099
5670,E05011401,Kippax & Methley, ,443648,430141,-1.33933,53.765808,42012797.6836801,43080.0886943036
5671,E05011402,Kirkstall, ,426141,436674,-1.60435,53.825691,5412497.57809416,14666.7519965846
5672,E05011403,Little London & Woodhouse, ,429552,434406,-1.55275,53.80513,5265682.51439231,12686.8254233378
5673,E05011404,Middleton Park, ,430279,428873,-1.54225,53.75536,9289844.75332347,13760.3613902631
5674,E05011405,Moortown, ,429551,438109,-1.55241,53.838409,5579612.38048248,12363.9388069833
5675,E05011406,Morley North, ,424855,429139,-1.62449,53.75803,13427365.4652496,20897.0544246884
5676,E05011407,Morley South, ,426157,426449,-1.60497,53.733791,12953660.3473018,19430.2099778122
5677,E05011409,Pudsey, ,421524,433023,-1.67475,53.793091,10404260.6220539,20862.4442940504
5678,E05011410,Rothwell, ,435941,427894,-1.4565,53.746201,20089900.0397452,22273.2208177911
5679,E05011411,Roundhay, ,432759,437581,-1.50372,53.833469,8930961.4906235,12077.2927073861
5680,E05011412,Temple Newsam, ,435394,432710,-1.46424,53.78952,12256851.0374068,18130.2052448296
5681,E05011413,Weetwood, ,426722,437565,-1.59545,53.833672,6812018.8774927,17039.1914997337
5682,E05011414,Wetherby, ,442619,445145,-1.35286,53.900742,45916001.5039527,42716.2394144769
5683,E05011415,Audley, ,379774,350799,-2.3032,53.05407,29513516.5228943,29328.974587558
5684,E05011416,Bradwell, ,384434,350230,-2.23365,53.04911,4934677.50969642,10222.4091019426
5685,E05011417,Clayton, ,385428,344269,-2.21855,52.99556,1006046.28189277,4797.92095497005
5686,E05011418,Crackley & Red Street, ,382808,350478,-2.25792,53.051289,2328169.79021497,7760.32700437292
5687,E05011419,Cross Heath, ,384288,347369,-2.23569,53.023392,1410768.3879293,6723.74321922427
5688,E05011420,Holditch & Chesterton, ,382895,348666,-2.25652,53.035011,4249291.44420167,11402.6658470056
5689,E05011421,Keele, ,381026,345478,-2.28421,53.00629,8613645.09816913,15637.5567389626
5690,E05011422,Kidsgrove & Ravenscliffe, ,384298,354493,-2.23589,53.087429,3987989.32952409,15350.2515711393
5691,E05011423,Knutton, ,383303,346952,-2.25035,53.019611,892252.64326497,4878.49646178694
5692,E05011424,Loggerheads, ,373405,336248,-2.39701,52.922989,47884543.4849714,40109.0945562303
5693,E05011425,Madeley & Betley, ,377020,345075,-2.34388,53.00251,32369365.9411194,36439.5529800338
5694,E05011426,Maer & Whitmore, ,378017,340187,-2.32868,52.958611,42895857.861196,39151.8057188944
5695,E05011427,May Bank, ,385662,347286,-2.2152,53.02269,1904878.47618289,7073.95821411987
5696,E05011428,Newchapel & Mow Cop, ,386067,355958,-2.20954,53.100651,6438139.60854974,14986.4737295601
5697,E05011429,Silverdale, ,382008,346606,-2.26963,53.01646,3660306.33233931,11059.9567499402
5698,E05011430,Talke & Butt Lane, ,382648,352950,-2.26044,53.073509,7008317.44842497,12556.721676526
5699,E05011431,Thistleberry, ,383476,345258,-2.24768,53.004391,2967922.58632689,9384.80289540854
5700,E05011432,Town, ,385064,345857,-2.22405,53.009819,1809069.5606388,7683.79069570914
5701,E05011433,Westbury Park & Northwood, ,385005,342880,-2.22479,52.983059,2248054.90394093,7921.49009962351
5702,E05011434,Westlands, ,384395,344364,-2.23394,52.99638,2946271.79217093,9213.95400451756
5703,E05011435,Wolstanton, ,385168,348284,-2.22261,53.031639,1888234.41030958,9518.40609691587
5704,E05011436,Arthur's Hill, ,423485,564822,-1.63462,54.977459,1287426.74232961,5818.39377924743
5705,E05011437,Benwell & Scotswood, ,420679,564521,-1.67848,54.97488,3917470.69823438,8138.78952428118
5706,E05011438,Blakelaw, ,421776,567002,-1.66116,54.997131,3069654.80868505,8874.94176817299
5707,E05011439,Byker, ,427231,564398,-1.57614,54.973461,2611704.91102992,7768.94892907646
5708,E05011440,Callerton & Throckley, ,418125,568604,-1.71813,55.011669,24167692.3085237,31421.7363473296
5709,E05011441,Castle, ,421117,573854,-1.67096,55.058731,21376056.837482,24599.8743086244
5710,E05011442,Chapel, ,417841,567195,-1.72265,54.99902,2884308.01226476,7785.17497324261
5711,E05011443,Dene & South Gosforth, ,425414,567288,-1.60427,54.999531,2715009.71295953,11016.4898861457
5712,E05011444,Denton & Westerhope, ,419575,566604,-1.69559,54.993641,2500435.72073198,6588.39715148959
5713,E05011445,Elswick, ,422726,563797,-1.64656,54.968281,3344899.18542951,9715.05415342618
5714,E05011446,Fawdon & West Gosforth, ,422880,568762,-1.64376,55.01289,2605351.36848951,8600.78286472425
5715,E05011447,Gosforth, ,424186,567717,-1.62343,55.003441,2283457.77758929,7700.40725824172
5716,E05011448,Heaton, ,427164,566028,-1.57703,54.98811,1690426.62904032,6749.60118569382
5717,E05011449,Kenton, ,422228,567821,-1.65403,55.004471,2071108.84432708,6651.90065447871
5718,E05011450,Kingston Park South & Newbiggin Hall, ,420388,567937,-1.68279,55.005589,2740330.48729905,8037.27770376516
5719,E05011451,Lemington, ,418323,565268,-1.71524,54.981682,5008409.25367633,11481.8596312249
5720,E05011452,Manor Park, ,427573,567155,-1.57053,54.998219,2411531.4897227,8326.8322118419
5721,E05011453,Monument, ,424559,564358,-1.61788,54.97324,3028941.37127204,9373.01430309092
5722,E05011454,North Jesmond, ,425376,566605,-1.60492,54.993389,1333491.01088583,5566.32333755893
5723,E05011455,Ouseburn, ,425891,564792,-1.59704,54.97707,1126446.34275267,6551.50411363143
5724,E05011456,Parklands, ,424667,570186,-1.6157,55.0256,8521716.62399535,13141.6922364739
5725,E05011457,South Jesmond, ,425634,565636,-1.60098,54.984669,1495678.16392388,6173.38317338986
5726,E05011458,Walker, ,428852,563892,-1.55087,54.968819,3185560.43102877,7183.63615053488
5727,E05011459,Walkergate, ,428531,565550,-1.55572,54.983742,3424826.38603612,10033.0140339713
5728,E05011460,West Fenham, ,420709,565731,-1.67793,54.985748,2301317.2192513,7941.31067086954
5729,E05011461,Wingrove, ,423255,565650,-1.63815,54.984909,4014550.40612181,11267.292091292
5730,E05011462,Addiscombe East, ,534431,166293,-0.06972,51.379768,1540520.91494606,6000.25962567075
5731,E05011463,Addiscombe West, ,533577,166366,-0.08196,51.38063,1343044.51921053,6076.42944892303
5732,E05011464,Bensham Manor, ,531864,168045,-0.10593,51.396118,1441461.63754414,5760.68286640494
